size_kbytes rate
11848.2 494.774
8085.03 1225.534
12493.2 751.115
7060.9 597.039
867.234 485.971
2920.03 709.741
8149.3 495.085
1243.28 1236.873
8394.32 1238.674
843.518 497.633
792.148 511.671
8342.42 1232.414
865.406 481.177
3970.56 699.553
191.055 262.020
309.395 374.164
1564.59 497.643
12519.8 969.099
17885.7 836.192
8882.43 1052.268
12883.6 493.554
12107.5 1232.614
18667.6 509.082
11912.2 1230.225
3324.73 757.225
1251.84 1150.555
5074.51 1155.634
5193.84 1269.540
7847.67 492.558
7835 671.257
3966.33 496.734
1021.22 502.194
568.887 476.038
11663.3 1254.831
1182.16 514.948
21677.6 1236.926
10637.9 488.754
717.528 470.065
152.806 443.500
18054.7 779.133
10857.2 827.871
11437.5 1238.098
8661.05 1242.129
7940.13 497.665
322.227 577.733
2542.96 588.895
771.348 1060.508
3383.31 1301.940
30629.7 1232.705
2865.93 1231.963
15686.1 1229.908
9164.18 1117.712
7768.48 495.047
2422.61 816.169
11205.3 1226.294
1303.67 575.261
470.508 398.964
5643.69 1238.715
19508.9 868.066
9601.25 609.323
640.315 1037.887
9822.98 492.134
4567.97 1244.823
18720.8 720.921
16113.8 489.727
24260.8 1090.303
7495.36 1218.840
1478.54 644.629
534.668 557.714
3989.72 916.256
6966.87 1170.914
2583.49 483.674
4687.97 490.495
1420.04 533.172
8210.65 1255.821
1978.82 131.229
692.685 544.890
3839.9 496.148
4015.51 491.823
3717.65 1218.543
9816.06 986.738
7922.19 753.806
1267 1282.381
1221.75 486.925
3051.04 647.878
1586.12 614.747
14062.2 479.625
7212.46 488.396
22365.5 1233.764
1509.13 1254.307
5188.83 386.291
1131.68 1284.157
4962.52 598.912
7535.48 677.683
9708.46 492.472
6321.01 1240.829
5903.11 500.132
8819.56 914.535
4945.98 845.368
3859.86 1205.029
6636.58 1239.623
6232.45 1228.898
18783.5 973.669
2065.04 905.832
607.283 1126.482
1151.95 1079.071
2028.11 1085.087
7287.33 491.300
21719.7 1236.291
6898.12 894.961
13097 1186.291
5960.44 999.488
126.895 415.286
11092.6 483.897
10256.2 1193.423
5420.38 1231.072
6266.69 1195.039
5788.28 345.646
5650.47 665.767
7293.5 1309.171
1225.5 1146.646
8431.7 1197.043
10167.4 1227.585
5954.79 1232.242
2043.74 1172.259
4354.84 1231.691
4300 1262.824
949.57 1331.554
7267.19 1245.222
760.303 518.174
447.792 972.851
5815.83 499.785
1349.02 1282.141
1115.7 1396.501
245.734 1231.412
3117.84 665.512
9369.43 1216.903
1206.72 468.694
8675.42 493.159
7693 1229.269
12056.5 980.577
2410.8 535.059
10538.1 1244.426
23017.4 625.928
1758.49 837.530
336.484 365.658
768.857 549.679
9075.89 492.517
3256.61 1213.212
7824.91 1226.558
15941.8 1240.605
6818.3 1178.557
14274.2 1211.880
1574.57 491.943
11082.2 986.260
320.452 1063.322
3969.72 493.573
1492.92 504.891
68.4375 127.166
5669.68 603.679
3397.9 1263.094
1392.79 485.650
26383.4 491.890
10742.1 493.125
6997.86 1140.806
580.786 1275.313
7203.95 1266.218
9802.28 1160.934
1420.23 496.650
1690.46 390.653
7297.88 512.573
8236.53 1224.719
4789.29 648.116
9492.04 1259.856
5329.41 915.158
8925.04 1227.873
8036.87 481.532
6222.51 1208.037
17679.2 1235.585
1073.6 1099.203
784.96 1475.560
17400.1 1231.788
1683.07 480.422
1505.54 493.777
2525.56 500.479
6505.3 1243.772
8025.38 980.371
6454.41 1085.705
9238.16 496.592
3177.15 1209.428
5992.7 1216.745
7756.46 492.621
816.057 636.125
3120.57 508.025
2396.96 1256.748
844.424 1185.675
11924.4 570.207
2559.47 502.718
4920.46 491.954
1709.37 508.208
3496.33 1240.318
12001.9 511.807
3656.46 896.412
13835.6 491.098
707.1 647.743
10258.3 829.103
734.562 968.912
2819.47 522.966
13687.7 1231.775
6203.03 1134.057
894.386 644.981
2647.12 491.137
1299.95 1447.287
4786.64 595.785
1103.55 1214.999
2122.94 1195.745
320.801 315.563
13670.8 495.026
6933.16 493.751
5422.24 633.178
10307.4 629.218
22553.7 1184.958
20810.2 1147.319
2055.07 484.618
5822.31 1231.727
4622.05 1221.047
11789.1 1243.259
1010.2 640.000
2925.22 668.928
3742.51 901.104
5074.55 1150.437
498.955 371.977
6764.13 839.449
739.555 465.114
15021.1 1238.370
1800.01 655.943
613.446 495.485
10756.2 1151.403
1634.6 1131.090
9641.75 491.909
10497.5 1233.242
3157.61 550.007
3159.03 466.276
1992.47 480.144
13022.3 1041.985
9719.58 1176.324
2079.5 500.091
5110.73 1206.423
7384.21 1234.066
21856.4 492.576
519.345 489.447
178.223 647.638
175.371 599.312
26166 1234.727
4592.79 1120.317
11677.3 495.253
11097.3 594.449
11416.8 1234.450
10161.8 1096.377
1949.39 1287.575
8806.97 1174.329
21109.4 562.650
9623.27 571.910
39168.7 1229.550
14287.1 1242.098
3976.8 1184.862
20221.1 492.043
22542.3 1233.756
9309.47 616.096
22.8125 108.541
24325.4 535.256
14437.4 1233.148
19369.4 1228.721
7473.54 491.742
5085.23 1259.942
2393.26 492.293
2428.39 1157.561
3944.87 1053.124
17342.9 1001.591
7759.08 888.642
8189.05 494.193
8936.03 1244.580
763.153 523.471
295.137 1012.410
12937.8 1133.003
3215.23 1229.431
12785 1238.437
6503.51 1241.780
24708.1 1011.452
13700 1235.592
5295.53 1221.809
10161.6 1230.784
22698.6 492.225
4785.51 1237.037
5686.89 1266.173
9193.66 1244.846
248.086 465.451
1499.7 504.280
578.867 1320.240
3623.56 1228.332
384.961 1275.440
3800.64 1243.135
1558.74 490.534
384.334 1142.602
5766.1 985.640
2347.63 496.830
11.4062 469.616
2156.21 1183.184
68.4375 311.147
427.734 1403.736
1189.93 1160.411
2351.19 633.124
736.643 1233.402
268.047 979.940
198.184 1345.961
25408.8 1235.847
3579.65 1154.620
8697.05 1234.169
8759.23 493.426
23510 1239.320
2442.72 493.007
2296.93 1184.809
2279.52 503.442
2105.79 1298.081
3395.9 501.794
363.574 119.318
1065.42 508.567
4884.39 1250.423
10786 1233.274
5027.12 497.822
9028.94 651.541
23585.5 1230.834
2280.47 1135.159
7114.98 928.024
6854.24 597.830
14240.6 493.098
1748.66 923.934
21787.2 629.300
732.795 1188.726
16995.4 1210.371
1425.33 1067.850
5616.2 1245.613
8855.03 625.282
23409.3 1230.467
786.79 1051.908
72.1172 372.637
3317.24 486.811
15855.4 1230.153
9812.95 1225.176
1461.16 500.240
2118.28 1216.288
717.168 1280.021
783.713 340.047
7590.08 1108.792
1340.53 1265.659
1410.6 561.985
65.0469 284.254
885.203 257.370
25800.5 492.952
11671 590.528
289.434 462.359
726.912 1277.625
11421.4 493.212
9878.09 494.517
11425.6 1178.737
2415.92 1203.062
1342.38 422.758
4458.11 1099.557
4794.27 1199.357
2220.45 1238.076
1135.93 94.815
9341.66 493.488
92.6758 168.737
1096.9 1311.552
7364.97 1232.238
15204.8 1184.214
19532 1189.262
2530.3 210.874
236.68 1305.814
10450.1 1227.747
14237 493.836
5726.17 1264.913
1742.81 1084.223
1470.48 483.425
827.314 504.878
6421.29 1188.611
8225.01 492.814
3424.38 495.955
1791.59 1300.758
1633.02 1356.984
106.934 154.441
1780.03 505.631
21006.8 531.045
9902 1246.804
4650.99 1221.507
8399.66 1242.318
18561.5 1229.124
347.891 343.302
459.102 403.602
6765.87 1219.179
1169.14 1259.139
2551.71 1242.985
4908.33 1253.626
8832.96 1169.171
2029.98 1007.683
10980.9 1159.831
2860.97 540.818
9302.87 1217.344
9512.9 959.542
360.723 431.169
8167.15 1248.219
10384.7 475.831
24672.7 591.936
4367.55 495.746
7186.17 1039.086
7304.51 348.258
10550.2 491.717
13707.1 1227.133
10646.3 977.703
7929.41 1121.978
9219.75 1023.384
9992.41 495.257
9399.03 1244.328
8068.64 1165.381
23237.3 913.078
11357.3 489.525
5275.27 1240.101
10449.7 491.976
14.2578 98.116
3379.71 1257.610
8035.55 773.854
1544.63 1179.099
2613.86 1204.805
9091.42 615.540
3562.18 489.907
2632.12 1284.652
3558.41 988.634
50.9062 865.193
382.109 569.281
25228.7 1231.083
256.641 794.598
333.633 492.533
139.727 411.793
392.09 1804.082
24018.7 1153.131
20886.9 1034.513
9056.48 396.759
2903.62 498.255
1677.08 838.646
13646.2 496.486
754.487 484.741
13898.4 1224.429
2072.31 1198.285
3622.16 481.208
1141.58 660.807
13681.5 1236.350
8131.45 758.475
227.555 569.774
15.5547 99.746
6470.44 1241.316
6669.86 1237.524
784.729 528.284
19045.8 493.079
5460.4 1237.195
575.174 1344.362
9032.88 1215.494
651.532 524.231
3864.09 498.257
604.531 1227.927
5062.61 1233.316
2424.77 505.518
6055.38 1194.868
383.211 1148.896
9390.77 1231.107
460.582 429.016
3640.23 1234.722
9471.17 491.534
3686.58 491.583
7729.16 1037.220
9903.38 1228.037
1650.12 1281.084
10136.9 492.672
13424.4 1247.329
10473.2 1241.213
7247.7 1256.349
1378.73 513.741
5014.56 493.231
21665.7 1232.382
1270.37 510.753
5171.23 777.232
675.82 484.104
8431.3 1204.979
10507.6 1233.988
6860.17 890.885
7420.03 899.676
1678.79 480.864
7621.25 490.301
145.43 393.040
617.229 285.577
11915.1 705.655
19881.8 598.660
3934.67 492.556
4811.3 1253.765
16812.7 1232.548
19161.2 1229.196
14101.2 1234.726
9029.45 492.433
289.434 470.777
3947.97 643.264
968.105 486.453
11656 1235.396
18411.8 702.296
2598.57 1247.387
19823.5 1236.812
9485.08 1224.317
23674.5 1233.224
11846.6 1231.613
9602.37 491.388
9745.26 683.205
5019.4 1177.964
2354.33 1276.235
6627.86 493.143
1509.49 1143.636
544.648 1820.953
2766.65 1066.164
16680.8 643.577
4008.21 1226.542
7680.98 494.422
3727.04 556.456
3363.08 730.304
757.09 492.893
402.07 572.319
15475.9 491.752
15400.7 861.456
5092.84 493.103
10932.8 491.345
6459.17 1115.897
20328.3 1204.497
11547.7 707.303
15983.6 491.783
3949.22 716.356
1468.89 1206.975
1827.33 1261.378
10880.9 999.536
10380.9 491.560
8643.18 1255.236
17939.9 1234.894
7311.88 1219.903
700.639 479.322
13230.7 714.613
323.652 594.137
39806.3 1226.057
21085 492.709
9579.34 1205.908
7958.34 1229.997
535.943 565.388
3729.07 1246.600
4703.35 496.887
10067.9 761.816
1152.03 500.434
11261.9 491.999
5268.01 491.376
5487.49 1246.740
2423.6 1223.626
986.413 672.321
1781.46 1021.671
6481.88 1233.885
23376.5 1229.040
2620.95 494.942
12514.8 1230.715
5175.27 1209.935
487.852 522.958
22948.9 1219.550
8053.1 891.511
23807.5 255.726
9291.32 1233.512
1757.99 502.239
2463.75 499.854
3934.44 490.260
22094.1 490.746
5391.81 763.945
25919.4 492.105
10365.7 1231.246
24.2383 126.825
7027.11 1210.783
2998.66 491.598
17585.4 1237.226
1192.13 1278.597
734.639 527.403
6669.05 493.284
16147.9 493.432
10918.1 1230.602
3739.48 955.700
26189.1 492.140
16991 1176.347
10039.9 1056.628
20843.7 806.228
10459.5 491.929
7778.47 1248.160
1204.63 490.343
23713.5 1157.654
5692.8 965.266
8571.4 1220.826
3376.87 613.906
499.023 472.321
2127.27 496.826
307.069 1035.393
11730 928.209
2548.52 1325.672
6505.7 492.626
8473.83 495.154
235.574 1246.028
2471.24 459.973
13994.1 495.294
10830.3 494.764
6440.64 879.682
10537.1 1229.467
4717.57 493.167
12185.4 715.308
1169.65 508.855
3329.94 1241.559
241.852 699.719
10309.1 822.882
170661 493.282
4085.33 840.607
312.048 1138.184
5159.38 495.276
208.164 891.542
286.582 1674.124
14261.5 488.562
1854.02 499.101
24453.2 1226.289
5862.5 997.828
153.984 381.352
131.172 338.582
14563 1140.090
12399.1 1246.700
1491.06 974.736
7829.09 1252.627
7857.43 490.818
5303.02 1073.428
21544.1 1109.639
548.926 512.658
8110.29 961.636
9408.82 1247.644
20784.4 491.445
9619.92 484.203
82.3164 1027.992
16309 493.444
90450.7 832.404
2475.26 1211.573
4116.67 929.872
22550.4 1236.267
10132.6 491.639
3090.32 1255.999
5517.53 491.825
21508.2 1142.560
9696.73 1241.935
8401.17 1173.041
1908.35 497.203
936.738 596.272
7847.83 494.888
476.211 466.554
6336.37 808.557
3052.06 1204.031
964.158 1261.509
7847.83 492.127
2008.87 456.359
6808.77 891.202
9139.94 1236.046
9722.39 1237.300
8297.99 493.288
7836.33 1060.715
628.77 489.526
4412.6 1202.432
9049.26 492.058
4851.59 1122.312
9525.53 490.188
15496.9 1224.748
3488.58 497.535
430.586 966.679
2206.65 1151.276
1122.59 247.197
279.452 1548.935
680.164 549.348
9971.59 1225.996
733.876 1147.783
23226.2 491.982
3334.42 1216.084
3461.45 491.607
9208.73 1003.277
19831.4 494.969
3518.67 492.329
5087.25 1237.432
1368.5 1127.403
5537.13 1089.713
1716.62 1350.671
9085.5 493.015
2922.43 492.150
13891.2 1228.568
9276.17 951.169
5468.11 485.042
46.6641 29.620
7172.07 1225.362
1469.98 628.257
3029.67 496.652
4187.66 1006.928
7654.16 493.949
1149.18 631.485
7875.03 1186.064
22360.3 491.887
2233.57 1217.065
12123.1 492.818
8155.63 494.958
543.584 1025.188
1066.48 1163.831
525.048 1233.636
10782.4 1149.725
7080.57 215.928
10988 1168.471
1671.38 616.506
578.867 1025.072
3818.04 1238.414
1833.75 1174.111
3566.96 1059.200
11005.1 1202.745
1643.68 383.069
2612.24 499.792
2069.17 1294.104
7143.96 498.316
1667.84 643.704
3028.28 492.656
4280.94 1227.919
19740.1 493.067
5372.65 1234.303
5740.43 1069.607
3120.09 1282.798
6106.71 1101.563
21208.1 819.535
554.99 466.842
208.164 1114.241
168.242 485.485
10926.2 1004.108
20849.3 865.605
13348.5 1228.662
5540.95 1228.661
11816.2 490.872
586.428 387.322
2488.35 503.006
14412.4 1229.816
8634.6 491.212
23568.2 1222.300
2063.9 485.736
9556.81 1224.939
10014.1 605.925
9981.62 699.855
1343.09 1218.981
8647.79 1176.215
9463.97 809.839
2421.61 1283.114
4318.69 496.612
23185 1239.657
744.258 481.857
11093.2 469.817
3091.54 1243.955
349.273 521.959
2204.29 756.795
1865.77 461.327
2070.07 1019.916
5580.37 490.905
20810.2 1132.539
5036.42 1228.839
2697.38 232.668
1991.41 506.513
1898.37 498.988
1905.18 1236.612
21454.5 1113.292
356.445 490.028
8356.22 1229.775
8360.12 1246.653
1460.5 495.413
7288.62 493.587
1169.62 511.497
2320.11 1222.243
8922.7 966.924
7863.06 1003.199
16140.6 491.189
2616.43 1196.631
8148.99 501.568
737.129 1242.844
7992.45 1146.132
4857.73 707.456
8489.7 1159.195
668.769 508.840
1171.66 480.377
10343.3 1228.412
5058.76 1229.815
13982.3 491.646
24152.2 493.603
1598.3 504.815
3659.64 488.105
9719.52 1227.589
3454.88 681.813
595.231 581.924
272.945 1331.349
8807.62 1243.406
6551.49 494.646
3977.05 1271.847
4187.18 999.748
14.3389 475.482
5984.77 1035.699
4106.85 987.646
8407.47 1235.890
1215.01 482.216
1305.51 488.200
7643.53 498.202
434.117 481.681
9919.91 1224.261
14033 1236.969
1987.38 1199.740
8906.28 1220.594
3621.27 1221.349
15236 1036.736
2527.3 939.728
15237.4 495.190
22489.2 1230.536
8079.39 922.929
1002.57 404.414
6675.9 491.119
8634.6 489.964
8360.57 1224.189
10641.9 1234.451
337.961 295.140
159.18 296.593
13098.7 491.064
837.568 546.885
6716.8 494.785
2361.99 1225.164
19290.7 911.438
8721.33 1225.735
8018.58 435.898
20588.5 1232.880
9164.05 486.629
8752.53 491.796
13978.1 1232.349
2197.77 1194.931
11231.4 493.707
9033.35 495.032
14721.1 1062.324
3862.44 1270.858
5076.83 1249.039
4616.72 1227.142
1693.05 1253.718
11363 985.062
761.367 503.037
23312.6 290.085
10441.5 492.636
14920.8 1188.372
9562.23 492.979
6299.63 1275.451
639.184 513.452
801.289 1327.974
3177.43 491.407
6165.79 1248.995
2867.01 360.847
3140.65 489.196
800.223 576.365
19120.2 494.877
4151.1 1232.399
1002.68 626.289
10580.5 1130.764
8819.43 476.292
1630.01 1252.216
3999.19 1145.040
7920.46 1003.625
6308.88 1234.851
10459.1 488.912
8472.86 1212.013
17801.6 462.985
13258.9 1225.463
8140.58 493.562
15885.6 1202.565
2249.1 1117.276
782.984 567.847
9393.72 490.431
3212.28 850.838
7110.72 1205.139
2838.16 1232.656
1254.88 1018.850
1076.83 501.971
13424.3 493.103
1377.67 535.309
23736.5 493.294
1890.59 488.928
16211.5 863.941
6296.6 1234.218
3022.09 893.498
782.984 485.549
4287.85 1259.112
7606.81 604.487
266.988 568.745
72.7148 308.052
3425.81 573.877
2565 502.494
3599.33 1242.137
2889.14 373.815
4963.31 490.991
9788.69 958.918
6846.62 1248.763
8867.36 1242.447
1533.7 1179.231
10287.8 1151.613
2268.75 982.771
5242.87 969.807
5952.87 1244.095
20343.7 1230.195
806.342 496.372
8110.56 514.069
2199.82 1186.436
4825.08 1213.823
7101.65 442.087
1411.98 1245.661
7196.71 1209.226
10914.8 1063.309
9566.62 1239.920
10010.2 647.191
5455.26 931.229
3993.02 1247.634
5829.05 494.240
4182.91 700.614
12342.1 969.740
1942.56 1162.178
4498.73 496.029
7997.83 1015.666
8636.36 496.237
3703.97 496.758
21490.4 492.878
617.945 520.461
48.0781 3.715
1006.58 362.431
7346.87 500.005
6100.54 1228.087
1086.44 478.331
1606.07 1256.544
1617.5 1159.948
979.873 503.250
22746 727.522
7988.08 494.393
7123.76 490.096
32584.6 492.452
1090.24 1137.429
5779.06 1225.603
8346.6 1235.038
14283 491.820
6861.75 1235.227
3413.36 497.354
6090.15 1243.199
22311.9 1231.832
6712.58 491.646
9258.49 915.056
3516.63 1112.634
11599.7 1237.675
21106.6 685.519
8434.62 1229.051
8383.36 865.398
4870.88 497.089
9755.1 495.017
16857.2 491.594
1900.34 389.870
5634.92 1221.126
2759.83 904.771
21188.3 490.916
3312.96 1255.734
761.367 508.483
10444.9 608.145
6530.25 495.990
7899.58 492.775
10839 1080.661
2759.75 1109.183
37.0703 136.694
1400.6 1399.970
664.9 489.578
2418.92 500.673
12739.3 1239.044
11917 1247.019
2554.3 863.387
8582.29 1149.637
2031.74 1243.595
19527.9 1246.441
9259.04 907.208
11310.8 494.266
4000.1 1278.341
2140.24 510.967
2330.15 956.901
12201 783.000
23521.6 670.138
11881.3 1233.249
470.974 495.816
4122.05 1272.511
7176.62 682.567
11883.9 1231.570
11447.2 702.261
1132.58 883.470
2608.69 1191.926
3934.67 1191.851
6807.98 494.435
2716.47 503.932
9254.85 1224.548
1477.62 769.329
5850.18 1222.319
3122.86 739.081
1231.88 442.761
6918.47 1237.590
6746.91 1161.236
3198.19 638.751
4389.05 1240.994
1450.53 507.105
6185.42 1188.248
7722.94 1236.390
18496.8 1238.533
4662.21 487.726
12503.5 495.874
2870.42 492.487
1036.54 485.049
4710.86 491.976
5835.57 1272.045
15230.7 772.695
574.59 1006.538
23570.8 683.559
3898.04 491.015
8144.29 418.586
3503.77 470.621
712.891 782.737
28.5156 694.314
265.195 2180.999
10122.5 479.452
353.594 1526.167
941.016 1149.869
26.8672 128.535
8500.57 1200.454
8705.44 1232.682
7768.73 460.749
9215.69 542.127
18137.1 653.112
363.086 286.633
5160.75 495.667
547.86 485.817
469.728 445.798
145.648 249.679
10143.7 468.771
1308.87 395.626
8544.59 1239.210
206.738 721.391
179.648 1883.068
2539.26 1276.965
2619.06 1063.317
12.832 31.184
409.199 535.435
19594.2 492.342
5571.58 444.418
20864 491.426
1950.32 484.798
8608.45 581.059
10793.8 493.214
6899.24 493.098
189.629 575.275
3611.87 1064.563
7211.77 562.489
10411 1123.084
8740.76 492.873
313.672 538.829
6490.54 1235.777
13215.5 1231.636
677.246 477.796
11285.6 862.828
9749.35 571.930
2823.4 495.454
20114.7 1232.475
2384.66 1230.799
10292.7 492.307
806.499 546.923
9887.44 417.459
1072.69 943.424
2977.45 1245.805
2998.58 737.707
11316.8 570.476
9092.06 495.515
20503.4 536.094
1721.57 1268.051
24056.7 673.974
1935.44 862.741
510.352 453.022
9220.62 491.596
12548.7 1245.291
6643.1 1249.124
972.744 675.479
4013.83 1210.322
183.926 703.056
3025 963.589
1492.79 497.419
309.395 724.134
6174.39 900.729
145.43 467.580
472.297 222.985
1810.74 522.891
5956.11 497.410
1824.69 496.128
23702.7 632.844
2111.45 1281.895
898.242 515.090
1893.7 1298.358
4557.22 637.994
5547.31 1246.757
10883 1251.379
8220.44 1222.840
2692.95 1210.341
6075.6 1057.933
3430.73 1230.734
10761.5 1224.571
270.852 1143.974
3524.21 1259.066
2536.91 1096.385
9993.98 942.687
4114.75 737.040
12824.3 599.183
629.258 151.226
20758.5 1225.451
17504.4 1228.701
5135.47 1170.441
1388.61 477.696
20060.5 632.596
1136.96 1203.206
3157.8 1022.228
20497.9 493.293
4369.53 1228.982
14264.6 1222.402
196.758 510.702
1757.33 1260.738
8118.36 1078.438
10073.6 433.336
1875.41 500.204
4797.27 681.009
757.073 1325.423
5849.36 1203.665
1275.01 724.130
79.1875 8.545
39850.5 491.201
15347.6 633.542
1900.21 507.752
1322.06 1332.573
4586.79 1224.761
8021.23 1240.241
5417.44 490.288
474.785 521.581
20460.3 706.838
23268.7 1108.086
15417.4 883.291
5830.11 1216.221
1852.47 485.564
4831.96 1194.178
3078.62 1251.126
5053.33 488.676
8674.21 722.068
292.285 1048.307
6711.66 1238.712
11468.4 750.636
9344.87 1246.968
4757.21 494.297
2473.68 1230.625
6622.99 481.950
6865.01 1215.267
9003.5 494.199
798.438 509.932
2449.47 489.413
1487.85 1292.707
4041.91 1258.611
6016.2 1141.522
921.416 480.212
3342.49 533.202
1782.23 495.858
1611.93 493.179
2314.84 1207.287
4796.42 491.565
397.793 471.362
613.031 406.294
2888.13 1194.334
15.2344 489.575
6098.57 1214.301
11181.8 492.575
7022.5 1225.350
12890.2 1236.211
5879.87 1088.797
1061.36 1355.303
8327.96 1248.913
4108.6 1194.156
9078.19 1243.417
6769.3 1077.881
14305.1 601.011
8074.97 1216.781
13658.9 1235.759
9335.44 491.102
1999.45 1321.634
18469.3 1227.976
295.312 604.868
22993.6 475.107
23063 1226.647
3948.93 1279.779
1209.02 472.993
2800.68 500.606
1295.12 495.105
397.196 1276.836
195.332 658.135
8142.68 347.204
4112.12 1206.623
10643.9 494.081
5605.35 487.266
3963.18 205.736
1923.9 1030.253
7953.82 1176.218
12048 370.886
22558.2 476.158
2635.29 1179.567
10578.9 1225.411
9811.18 1223.325
1099.12 475.983
8210.86 1253.893
21887.9 1029.372
83.4297 79.914
2265.87 1215.596
8134.41 498.829
2425.54 497.963
3395.19 902.238
2048.22 485.609
4749.28 492.850
2388.68 1245.766
1643.14 1146.779
9451.21 384.620
10226.1 1229.518
2250.96 503.062
12602.4 1230.995
1536.22 298.438
7938.41 452.340
18819.7 889.980
15445.5 493.584
6303.61 491.373
8110.56 611.187
9857.72 493.418
5546.38 1226.797
18654 1234.720
6587.2 1213.801
8984.72 1226.858
9901.9 818.237
6352.37 638.645
24327.2 491.927
14798.3 494.895
1899.14 493.811
322.312 1253.150
8662.13 492.100
3618.44 621.474
2711.32 483.716
2271.04 1226.631
113.203 831.899
2475.45 1270.720
11862.8 1172.375
20851.5 1227.271
19483.2 1200.141
2318.32 1256.849
481.914 1480.529
6920.92 490.622
5983.25 1244.102
675.313 1473.310
4751.94 967.853
23843.1 616.429
11805.2 496.184
7738.65 1186.036
5120.41 795.219
1147.21 675.228
2761.66 1157.400
7149.28 828.095
4840.6 1213.500
23717.9 1214.124
12198.2 1234.134
8303.95 1220.656
25384.4 423.314
7165.33 983.937
4322.92 1247.738
9297.92 1239.648
23149.5 1219.168
19781.7 1225.228
15366.7 588.806
1034.62 1311.112
2240.7 1128.475
5799.03 499.409
1219.55 492.943
1347.87 1384.668
2481.85 855.798
1131.15 1229.879
9566.13 1080.699
4856.89 502.071
1332.18 505.410
4442.38 495.038
12424.8 1218.619
35401.8 454.645
9234.24 1233.232
17908.6 568.190
10004.7 493.877
5813.29 498.579
2586.79 448.004
18636.6 616.572
18581.7 904.220
1543.79 500.783
944.229 343.694
172.516 18.278
11076.7 554.990
2039.88 1220.037
958.487 492.893
1435.74 1067.460
2238.48 481.961
17764.3 1238.525
1867.11 420.828
16384.5 546.956
3545.49 1098.450
11046.9 1237.907
10363.7 1239.676
6553.88 437.853
7185.76 493.868
2186.68 1190.621
1415.43 391.767
9206.94 1121.778
1400.99 1012.598
792.241 255.936
10538.3 1181.626
8507.57 494.207
20517.6 491.867
7948.31 342.115
1705.66 951.165
443.418 1407.129
7608.87 490.141
19601.1 1079.119
4811.69 350.137
10574.4 492.935
3144.93 519.811
1574.67 1187.413
7280.92 1218.900
16723.2 1229.126
20421.9 492.572
8869.32 492.339
3137.51 1261.858
3481.42 1207.818
1742.49 499.954
1492.67 860.120
5325.73 1091.776
8920.64 1229.459
253.477 318.392
6511.92 495.919
7837.05 499.035
4814.56 370.247
15045 1242.283
7166 1242.372
112.637 162.940
3132.44 701.220
23184.1 492.963
205.039 123.484
2832.93 498.830
10050.6 440.513
16345.9 491.226
1911.24 883.656
3445.77 1292.189
9324.15 493.260
3375.8 1286.954
9513.09 491.220
8916.23 1225.776
22992 490.679
5827.26 492.024
1469.98 486.633
7818.39 1229.937
393.516 532.431
24389.4 493.885
7470.91 494.543
19164.7 1237.379
8218.47 496.433
9463.81 493.171
13291.4 875.280
919.615 839.056
156.836 1679.253
10356.6 1231.381
2695.67 497.983
2679.29 493.182
1150.3 499.268
14645.8 326.024
9182.78 436.623
111.211 1235.533
11890 369.126
1406.1 1117.323
14644.8 488.225
23725.7 1067.079
9824.26 491.506
2906.51 1258.796
4096.07 494.567
8240.19 483.468
21264.6 437.985
7132.82 1223.841
7840.87 1250.806
8569.47 1230.232
5502.74 1251.016
466.684 481.399
3495.53 489.671
11188.1 496.329
574.951 533.170
4281.75 815.436
3553.23 1254.687
2868.33 1211.023
5381.24 490.355
2519.72 494.810
23721.8 1111.370
4224.79 321.157
6096.29 1275.084
15806.4 493.219
23805.5 645.220
9218.12 491.805
3624.14 497.704
4209.85 491.952
5122.93 1005.175
4736.14 491.359
15512.5 1228.458
4358.89 497.164
7976.85 1234.121
340.867 593.513
7783.65 934.650
9414.65 1210.955
15018.7 1233.032
8142.52 1227.384
4364.93 1029.287
2118.03 1228.268
19747.4 1239.793
13532.9 1198.874
7774.17 494.310
984.943 1383.577
19567.7 638.758
543.413 527.614
5099.22 493.227
1304.63 1424.236
7782.36 1097.961
727.148 1209.058
981.203 1188.053
11339.1 1243.304
17147.7 492.767
36239.2 490.773
11669.8 1229.950
3368.38 1223.985
3383.06 1166.798
24819.4 492.281
4105.72 1229.441
3859.59 342.321
3252.3 498.815
696.142 1179.841
52943.6 1233.946
9230.33 750.641
5009.29 1263.365
18.5352 389.246
6094.54 1250.332
1784.11 507.995
14758.5 1140.759
5419.78 1226.841
35240.9 492.107
243.631 583.787
4304.74 1258.770
3785.57 1216.844
13283.3 496.962
4654.55 929.190
4633.88 557.984
7691.64 494.431
2294.27 1264.937
9620.36 1228.112
1844.19 1312.065
4071.47 491.863
55962.5 1232.134
946.289 1135.559
1216.46 524.146
7487.8 491.270
10744.5 494.223
18493.7 1234.724
9447.03 1241.141
3843.54 1216.058
3288.99 1235.466
7054.94 492.845
6974.32 1255.113
9586.15 490.234
2474.02 493.332
6283.1 1243.077
17838.2 1233.406
7320.37 1241.501
2497.83 1130.301
1743.31 1321.998
17177.9 614.891
28382.2 1070.760
9044.76 492.243
10312.8 1239.646
687.588 861.383
2243.4 1108.400
825.527 514.101
23422.5 491.984
2073.88 1181.436
3020.74 1020.098
2319.11 1328.355
7431.99 495.565
2822.42 1260.993
8087.47 1205.410
3517.43 1063.234
186.777 755.928
5554.28 1260.187
